statementId,artSourceId,contentId,sourceTextExact,statementKind,primaryClassification,acceptedEvidenceId,decisionId,decisionStatus,selectedOption,factOwner,runtimeStateOwner,recommendedNextPackage,candidateId,candidateEligible,selectedForRuntime,runtimeImplemented,playerSafe,semanticReason,forbiddenInference,notesDeveloperOnly
BA-ART-04-S024,BA-ART-04,bone_aspect_boss_c1_bone_guard,典型防御型Boss,ROLE_STATEMENT,ACCEPTED_BROAD_COMMITMENT,P0_COMMITMENT:bone_aspect_boss_c1_bone_guard,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,P0 已锁护壳与核心暴露的防御型方向。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-04-S025,BA-ART-04,bone_aspect_boss_c1_bone_guard,以守护与转移伤害为核心机制,DAMAGE_TRANSFER_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D1.crossTargetDamageTransferFromWomanEntity,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,NONE,,false,false,false,false,核心机制不能建立跨目标伤害转移。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-04-S026,BA-ART-04,bone_aspect_boss_c1_bone_guard,战斗节奏沉重、压迫、稳定,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,节奏是设计感觉参考，不锁定时长/数值。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-04-S027,BA-ART-04,bone_aspect_boss_c1_bone_guard,守护,MECHANIC_MARKER,USER_DECISION_RESOLVED,OVERLAY:BA-D1.protectedWomanIsSeparateTruthSource,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,SharedEncounterPresentation,,false,false,false,false,守护是 Boss 自身姿态和叙事，不由女人实体持有状态。,不得生成女人 HP、目标、Actor、受击、承伤转移或第二真源。,
BA-ART-04-S028,BA-ART-04,bone_aspect_boss_c1_bone_guard,承伤,MECHANIC_MARKER,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D1.crossTargetDamageTransferFromWomanEntity,BA-D1,USER_SELECTED,NARRATIVE_ONLY_NON_RUNTIME_PROTECTED_WOMAN,USER,NONE,NONE,,false,false,false,false,不得作为跨目标承伤机制。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-04-S029,BA-ART-04,bone_aspect_boss_c1_bone_guard,抗击,MECHANIC_MARKER,ACCEPTED_BROAD_COMMITMENT,P0_COMMITMENT:bone_aspect_boss_c1_bone_guard,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,可由 P0 护壳广义承诺覆盖；不锁数值。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-04-S030,BA-ART-04,bone_aspect_boss_c1_bone_guard,门槛压制,MECHANIC_MARKER,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_TARGETING_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.bone_guard.threshold_push,true,false,false,false,与门槛推压技能候选同源；仍需后续设计。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-04-S031,BA-ART-04,bone_aspect_boss_c1_bone_guard,第一阶段,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.bone_guard.first_stage_gate_guard_form,true,false,false,false,第一阶段只作为 survey candidate。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-05-S001,BA-ART-05,bone_aspect_boss_c2_identity_bidder,竞骨人·老人本相,IDENTITY_NAME,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c2_identity_bidder,,NOT_APPLICABLE,,ENEMY_DATA,NONE,NONE,,false,false,false,false,老人本体与三身份、骨契册属于 P0/P1 已锁身份。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-05-S002,BA-ART-05,bone_aspect_boss_c2_identity_bidder,第二章·罗刹海市,CHAPTER_LABEL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,章节题签不建立正式路由。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S003,BA-ART-05,bone_aspect_boss_c2_identity_bidder,角色定位,ROLE_HEADING,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S004,BA-ART-05,bone_aspect_boss_c2_identity_bidder,罗刹海市的竞价之徒，旧书店老板。为换取“更好的人生”，将自己的一生送入拍卖交易。如今三种可能的人生被标价封存，他仍保留最后的清醒，不知该如何选择。,NARRATIVE_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,背景叙事扩写不建立 Phase、资源或交易 Runtime。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S005,BA-ART-05,bone_aspect_boss_c2_identity_bidder,瘦小老人，温吞佝偻,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,姿态、道具与情绪仅为表现。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S006,BA-ART-05,bone_aspect_boss_c2_identity_bidder,双手抱着“骨契册”,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,姿态、道具与情绪仅为表现。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S007,BA-ART-05,bone_aspect_boss_c2_identity_bidder,身后竖立三块人生契相,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,姿态、道具与情绪仅为表现。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S008,BA-ART-05,bone_aspect_boss_c2_identity_bidder,契柜上封存三种错误人生,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,姿态、道具与情绪仅为表现。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S009,BA-ART-05,bone_aspect_boss_c2_identity_bidder,整体克制、犹豫、带羞愧感,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,姿态、道具与情绪仅为表现。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S010,BA-ART-05,bone_aspect_boss_c2_identity_bidder,书生契柜,FORM_HEADING,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c2_identity_bidder,,NOT_APPLICABLE,,ENEMY_DATA,NONE,SharedEncounterPresentation,,false,false,false,false,对应 P0 已锁书生/将军/富商三身份；契柜容器只是表现。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-05-S011,BA-ART-05,bone_aspect_boss_c2_identity_bidder,将军契柜,FORM_HEADING,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c2_identity_bidder,,NOT_APPLICABLE,,ENEMY_DATA,NONE,SharedEncounterPresentation,,false,false,false,false,对应 P0 已锁书生/将军/富商三身份；契柜容器只是表现。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-05-S012,BA-ART-05,bone_aspect_boss_c2_identity_bidder,富商契柜,FORM_HEADING,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c2_identity_bidder,,NOT_APPLICABLE,,ENEMY_DATA,NONE,SharedEncounterPresentation,,false,false,false,false,对应 P0 已锁书生/将军/富商三身份；契柜容器只是表现。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-05-S013,BA-ART-05,bone_aspect_boss_c2_identity_bidder,骨契册,PRESENTATION_DETAIL,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c2_identity_bidder,,NOT_APPLICABLE,,ENEMY_DATA,NONE,SharedEncounterPresentation,,false,false,false,false,骨契册是 P0/P1 锁定识别点。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-05-S014,BA-ART-05,bone_aspect_boss_c2_identity_bidder,记录其一生与三种可能。每一页都被标上价格，翻到空白页时，将暴露真实的弱点。,MECHANIC_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,,false,false,false,false,与 P0“翻阅骨契册时暴露打断窗口”兼容，但空白页与弱点细节需后续锁定。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-05-S015,BA-ART-05,bone_aspect_boss_c2_identity_bidder,契纸封条,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S016,BA-ART-05,bone_aspect_boss_c2_identity_bidder,用于封存人生与定价；揭开或破坏可削弱契柜。,CROSS_SYSTEM_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,,false,false,false,false,Enemy 可声明封条与契柜状态；伤害、破坏和削弱结算由 Battle Resolver。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-05-S017,BA-ART-05,bone_aspect_boss_c2_identity_bidder,朱砂印记,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S018,BA-ART-05,bone_aspect_boss_c2_identity_bidder,交易成立的印记，用于标价、落价与加价。,CROSS_SYSTEM_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,CrossSystemEffectContractDesign01,,false,false,false,false,标价意图可由 Enemy 数据表达；实际资源/增减值不得由 Enemy 直接执行。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-05-S019,BA-ART-05,bone_aspect_boss_c2_identity_bidder,价格牌,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S020,BA-ART-05,bone_aspect_boss_c2_identity_bidder,记录被标价的对象，会影响战斗中的增益或惩罚。,CROSS_SYSTEM_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,CrossSystemEffectContractDesign01,,false,false,false,false,目标合法性与增益/惩罚事实由 Targeting、Battle 与效果合同拥有。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-05-S021,BA-ART-05,bone_aspect_boss_c2_identity_bidder,人生契柜,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S022,BA-ART-05,bone_aspect_boss_c2_identity_bidder,封存三种错误人生的容器，被击碎后会轮流释放力量。,TRANSITION_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,与单一活跃轮替方向兼容，但击碎条件、轮替时机与力量内容未批准。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-05-S023,BA-ART-05,bone_aspect_boss_c2_identity_bidder,标价,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.mark_price,true,false,false,false,技能名可作为 Enemy 意图候选；目标与数值需 Targeting/效果合同。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-05-S024,BA-ART-05,bone_aspect_boss_c2_identity_bidder,翻开骨契册，写下价格，契纸飞出贴在目标身上。,TARGET_EFFECT_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_TARGETING_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.mark_price,true,false,false,false,Targeting 决定目标；标价状态与效果由后续合同设计。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-05-S025,BA-ART-05,bone_aspect_boss_c2_identity_bidder,读契,SKILL_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.read_contract,true,false,false,false,名称与 P0 长读条/骨契册破绽承诺兼容；具体施法未批准。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-05-S026,BA-ART-05,bone_aspect_boss_c2_identity_bidder,逐页翻开骨契册，念诵契文，最后一页空白时出现破绽。,TIMING_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.read_contract,true,false,false,false,Enemy 可声明读契；计时、最后一页与成功打断窗口由 Enemy Runtime/Battle Resolver。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-05-S027,BA-ART-05,bone_aspect_boss_c2_identity_bidder,契柜代价,SKILL_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.auxiliaryRoute,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,契柜代价走竞价护盾/替挡伤害路线，与 FALSE_CLONE 选择冲突。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-05-S028,BA-ART-05,bone_aspect_boss_c2_identity_bidder,三块契柜轮流移至身前，为其抵挡伤害。,DAMAGE_TRANSFER_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.auxiliaryRoute,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,用户拒绝竞价护盾辅助机制。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-05-S029,BA-ART-05,bone_aspect_boss_c2_identity_bidder,落价印,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.price_drop_seal,true,false,false,false,技能名可作为候选；区域与重定价效果需 Battle/CrossSystem。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-05-S030,BA-ART-05,bone_aspect_boss_c2_identity_bidder,盖下巨印，形成契税范围，区域内将持续被重新定价。,FIELD_EFFECT_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_FIELD_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.price_drop_seal,true,false,false,false,Field Runtime 管区域，效果合同管标价变化；Enemy 不直接改资源。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-05-S031,BA-ART-05,bone_aspect_boss_c2_identity_bidder,常态 / 读契 / 契柜代价 / 落价印,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,剪影序列仅用于可读性；契柜代价的运行时语义仍被否决。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S032,BA-ART-05,bone_aspect_boss_c2_identity_bidder,破绽表现,MECHANIC_HEADING,ACCEPTED_BROAD_COMMITMENT,P0_COMMITMENT:bone_aspect_boss_c2_identity_bidder,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,,false,false,false,false,P0 已锁翻阅骨契册时暴露打断窗口。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-05-S033,BA-ART-05,bone_aspect_boss_c2_identity_bidder,契册翻到最后一页空白时，书背裂开，露出内里的空白骨片，是唯一弱点。,TIMING_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,,false,false,false,false,“空白页/空白骨片/唯一弱点”是兼容细化，但未获后续 Boss 设计批准。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-05-S034,BA-ART-05,bone_aspect_boss_c2_identity_bidder,竞骨人·老人本相 / 人类（小满参考） / 骨瓷犬（对比）,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-05-S035,BA-ART-05,bone_aspect_boss_c2_identity_bidder,旧书店老板本想换一副骨，换一个更好的自己，却把寿命、才学与真念一同送入罗刹海市。如今三种人生被他标价封存，他仍在犹豫，不知是换命，还是换心。,NARRATIVE_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,叙事扩写不建立资源、寿命、技能或正式剧情路由。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S001,BA-ART-06,bone_aspect_boss_c2_identity_bidder,竞骨人·三相轮替,TITLE,USER_DECISION_RESOLVED,OVERLAY:BA-D2.sequentialSingleActiveIdentityRotation,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,标题与用户选择的三相顺序轮替广义方向一致。,不得恢复三相同时活跃，也不得补写分身数量、HP、目标、伤害、时序或 AI。,
BA-ART-06-S002,BA-ART-06,bone_aspect_boss_c2_identity_bidder,阶段二：一生竞价,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,阶段总题名是未批准设计候选；精确阶段数与时机仍需后续锁定。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S003,BA-ART-06,bone_aspect_boss_c2_identity_bidder,旧账未清，错命相替。一次只容一种错误的人生附体，借老人之身，以骨契为媒，强行改写交易规则，逼令众生以命为价。,NARRATIVE_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,只确认一次一种身份活跃；“改写规则/以命为价”不自动成为 Runtime。,不得恢复三相同时活跃，也不得补写分身数量、HP、目标、伤害、时序或 AI。,
BA-ART-06-S004,BA-ART-06,bone_aspect_boss_c2_identity_bidder,生前为书摊掌账老人，精于契约之道。,NARRATIVE_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S005,BA-ART-06,bone_aspect_boss_c2_identity_bidder,错命三相轮替，唯有一相生效。,ROTATION_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D2.sequentialSingleActiveIdentityRotation,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,明确 sequential=true 且 simultaneous=false。,不得恢复三相同时活跃，也不得补写分身数量、HP、目标、伤害、时序或 AI。,
BA-ART-06-S006,BA-ART-06,bone_aspect_boss_c2_identity_bidder,骨契册为核心，记载生死与交易。,PRESENTATION_DETAIL,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c2_identity_bidder,,NOT_APPLICABLE,,ENEMY_DATA,NONE,SharedEncounterPresentation,,false,false,false,false,骨契册是 P0 锁定识别点；记录内容仅为叙事。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-06-S007,BA-ART-06,bone_aspect_boss_c2_identity_bidder,骨契册：以人骨为扉页，记生前所立契与未偿之价。,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,材质/叙事不创建 Save、资源或正式交易系统。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S008,BA-ART-06,bone_aspect_boss_c2_identity_bidder,书生相,FORM_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.identity_bidder.scholar_form,true,false,false,false,书生相可作为顺序轮替中的 survey-only phase/form candidate；不锁阶段数、时机或技能表。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S009,BA-ART-06,bone_aspect_boss_c2_identity_bidder,错命：书生未成名,NARRATIVE_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S010,BA-ART-06,bone_aspect_boss_c2_identity_bidder,高瘦 / 纸文升腾 / 契文缠绕,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S011,BA-ART-06,bone_aspect_boss_c2_identity_bidder,以文为刃，以契为锁。,NARRATIVE_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S012,BA-ART-06,bone_aspect_boss_c2_identity_bidder,体型特征：高瘦·竖直延展,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S013,BA-ART-06,bone_aspect_boss_c2_identity_bidder,主色：纸白 / 墨黑 / 旧青,MATERIAL_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,局部形态色板只作表现参考。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S014,BA-ART-06,bone_aspect_boss_c2_identity_bidder,将军相,FORM_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.identity_bidder.general_form,true,false,false,false,将军相可作为顺序轮替中的 survey-only phase/form candidate；不锁阶段数、时机或技能表。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S015,BA-ART-06,bone_aspect_boss_c2_identity_bidder,错命：将军未得胜,NARRATIVE_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S016,BA-ART-06,bone_aspect_boss_c2_identity_bidder,宽阔 / 披阵压迫 / 直线冲击,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S017,BA-ART-06,bone_aspect_boss_c2_identity_bidder,以令为锋，以价为兵。,NARRATIVE_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S018,BA-ART-06,bone_aspect_boss_c2_identity_bidder,体型特征：宽阔·前压,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
